"","Date","Silver_Change","Copper_Change","WTI_Change","Brent_Change","Gold_Change","USD_Change","Gas_Change","Wheat_Change","Maize_Change","Soyabeans_Change","GPR_Change"
"3601",2010-01-13,0.0162,0.0151,-0.0141,-0.0125,0.0066,-0.0017,0.0254,-0.0054,-0.0102,0.0129,0.0335
"3602",2010-01-12,-0.0235,-0.0266,-0.021,-0.0206,-0.0191,-5e-04,0.0251,-0.0291,-0.0435,-0.0307,0.5043
"3603",2010-01-11,0.0122,0.0119,-0.0028,-0.0049,0.011,-0.0064,-0.0513,0.0011,0.0061,-0.01,-0.077
"3604",2010-01-08,0.0068,-0.0077,0.0011,-0.0017,0.0046,-0.0058,-0.0098,0.0091,0.0031,-0.0037,0.0756
"3605",2010-01-07,0.0094,-0.0193,-0.0063,-0.0046,-0.0025,0.0058,-0.0338,-0.0053,-0.0035,-0.0282,-0.4575
"3606",2010-01-06,0.0211,0.0237,0.0172,0.0161,0.0159,-0.0025,0.066,0.0087,0.0071,-0.0036,0.2767
"3607",2010-01-05,0.0193,0.0022,0.0032,0.0059,4e-04,3e-04,-0.042,-0.0011,0.0053,0.0085,-0.3685
"3608",2010-01-04,0.0367,0.0178,0.0271,0.0281,0.0202,-0.0059,0.056,0.0077,0.0045,0.0049,0.6608
"3609",2009-12-31,0.0026,4e-04,0.001,-0.0013,0.0034,-7e-04,-0.024,-0.0041,0.0054,0.0037,-0.3824
"3610",2009-12-30,-0.018,0.0119,0.0052,0.005,-0.0051,0.0012,-0.0181,0.0033,-0.0036,-0.0025,-0.1915
"3611",2009-12-29,-0.0256,-0.0068,0.0013,0.0041,-0.0088,0.0022,-0.0294,-2e-04,0.0018,0.0086,0.1502
"3612",2009-12-28,0.0069,0.0137,0.0092,0.0132,0.0028,-0.0024,0.0615,0.0132,0.0164,0.0264,0.3561
"3613",2009-12-24,0.0145,0.0271,0.018,0.0114,0.0099,-7e-04,-0.0306,0.001,0.0055,0,0.3396
"3614",2009-12-23,0.0094,0.0209,0.0305,0.0271,0.0067,-0.0048,0.0185,0.005,0.0093,0.0102,0.3141
"3615",2009-12-22,-3e-04,-0.0065,0.0266,0.0064,-0.0085,0.0024,0.0081,0.0052,-0.0019,-0.0077,-0.3948
"3616",2009-12-21,-0.0165,0.0064,-0.0121,-0.0103,-0.0139,0.0029,-0.0195,-0.0073,0.0112,-0.0102,-0.0556
"3617",2009-12-18,0.0073,0.0034,0.0098,0.0052,0.0037,0.0013,0.0024,0.0036,0.0019,-0.0063,0.2586
"3618",2009-12-17,-0.0281,-0.0241,-1e-04,-0.0024,-0.0253,0.0098,0.056,-0.0139,-0.0242,-0.0333,-0.6483
"3619",2009-12-16,0.0136,0.0206,0.0279,0.0208,0.0118,5e-04,-0.011,-0.0032,0.0055,0.0036,0.1714
"3620",2009-12-15,0.0066,-0.0032,0.017,0.0022,-7e-04,0.0116,0.0358,-0.0067,-0.0037,-0.0024,-0.0329
"3621",2009-12-14,0.0146,0.0061,-0.0052,1e-04,0.0035,-0.0022,0.0327,1e-04,0.0111,0.0184,0.1117
"3622",2009-12-11,-0.0057,0.0097,-0.0095,3e-04,-0.0056,0.0068,-0.0255,-0.0053,0.0245,0.0075,0.2491
"3623",2009-12-10,5e-04,-0.0063,-0.0018,-0.0073,0.0047,2e-04,0.0817,-0.0012,0.0193,0,-0.1462
"3624",2009-12-09,-0.0352,-0.0133,-0.0269,-0.0372,-0.0197,-0.0036,-0.0422,-0.0066,-0.0058,-0.0149,-0.3706
"3625",2009-12-08,-0.0301,-0.0139,-0.0177,-0.0162,-0.0177,0.0069,0.0288,-0.0079,0,-0.0073,-0.0236
"3626",2009-12-07,-0.0086,-0.0087,-0.0204,-0.0141,-0.0047,-0.0021,0.084,-0.0108,-0.0077,0.0086,0.8211
"3627",2009-12-04,-0.0318,-0.0025,-0.0129,-0.0107,-0.0401,0.0174,0.0285,-0.0096,-0.0152,-0.0049,-0.2507
"3628",2009-12-03,-0.0102,-0.004,-0.0018,0.0062,0.0044,-5e-04,-0.0157,-0.0034,-0.0094,0.0123,-0.1336
"3629",2009-12-02,0.006,0.0085,-0.0226,-0.0185,0.0107,0.0039,-0.0487,-0.0021,-0.0204,-0.0221,0.3852
"3630",2009-12-01,0.037,0.017,0.0141,0.0112,0.0151,-0.0069,-0.0177,0.0026,-0.0073,-0.0012,-0.2688
"3631",2009-11-30,0.0104,0.0165,0.0162,0.0167,0.0058,-0.0014,-0.0663,0.0125,0.0055,0.0061,0.5139
"3632",2009-11-25,0.017,0.017,0.0255,0.0259,0.0182,-0.0106,0.1509,0.0081,0.0338,0.0073,0.0395
"3633",2009-11-24,-0.0083,-0.006,-0.0199,-0.0129,9e-04,-6e-04,0.0029,-0.0129,-0.0208,0.0037,-0.0492
"3634",2009-11-23,0.0092,0.0085,0.0109,0.0034,0.0156,-0.0074,0.0111,0.0031,0.0019,-0.0025,0.6374
"3635",2009-11-20,-8e-04,0.0089,-0.0096,-0.0057,0.0043,0.0048,0.0189,-0.0081,-0.0019,0.0049,-0.1561
"3636",2009-11-19,0.0022,-0.0095,-0.0266,-0.023,6e-04,0.0014,0.0207,-0.0024,-0.0037,0.0062,0.503
"3637",2009-11-18,0.0015,8e-04,0.0056,0.0063,0.0016,-0.0027,-0.0609,-0.0071,-0.013,-0.005,-0.6706
"3638",2009-11-17,-7e-04,0.0014,0.003,0.0027,2e-04,0.0073,-0.0182,0.0099,-0.0073,0.005,0.2794
"3639",2009-11-16,0.0587,0.0439,0.0334,0.0425,0.0201,-0.0067,0.0505,0.0153,0.0166,0.015,0.3457
"3640",2009-11-13,0.0067,0.0088,-0.0077,-0.0062,0.0091,-0.0036,0.005,0.016,0,-0.0025,0.2815
"3641",2009-11-12,-0.0155,-0.0061,-0.0295,-0.0248,-0.0072,0.0058,-0.0295,0.003,-0.0111,0.0127,-0.499
"3642",2009-11-11,0.0183,0.0017,0.0029,0.0058,0.011,0.002,0.0081,0.0087,-0.0018,0.0026,0.1847
"3643",2009-11-10,-0.0148,-0.002,-0.0048,-0.0035,0.001,-3e-04,-0.0435,0.0094,0.0129,-0.045,-0.0238
"3644",2009-11-09,0.006,0.0051,0.0258,0.025,0.0052,-0.0106,0.0163,0.0139,0.034,0.0148,0.7274
"3645",2009-11-06,-0.002,-0.001,-0.0275,-0.0272,0.0059,0.001,-0.0391,-0.0106,-0.0152,-0.016,0.2172
"3646",2009-11-05,3e-04,-0.0118,-0.0097,-0.0114,0.0018,5e-04,0.0121,-0.0045,-0.0075,-0.0277,-0.1563
"3647",2009-11-04,0.0131,0.0125,0.0101,0.01,0.0022,-0.0097,-0.04,0.0046,-0.0075,-0.0118,-0.4609
"3648",2009-11-03,0.045,0.0041,0.0188,0.0204,0.0293,0.0014,0.0203,0.0029,0.0169,0.0012,0.6061
"3649",2009-11-02,0.0114,-0.0034,0.0147,0.018,0.0131,-2e-04,-0.0438,0.0113,0.023,0.0178,0.3011
"3650",2009-10-30,-0.024,-0.0242,-0.0359,-0.0364,-0.0064,0.0054,-0.0034,-0.0041,-0.0211,-0.0072,0.1251
"3651",2009-10-29,0.0256,0.0353,0.0311,0.0287,0.0161,-0.0068,0.1802,0.0024,0.0211,0.0083,-0.5063
"3652",2009-10-28,-0.0181,-0.0228,-0.0263,-0.0264,-0.0047,0.004,-0.0588,-0.0118,-0.0029,-0.0048,0.2624
"3653",2009-10-27,-0.0325,-0.004,0.0111,0.0085,-0.0071,0.0011,0.0097,-0.018,-0.0115,-0.0107,0.0805
"3654",2009-10-26,-0.0354,-0.0077,-0.0226,-0.021,-0.0129,0.0079,-0.0572,-0.0144,-0.0476,-0.0164,0.0738
"3655",2009-10-23,0.0101,0.0122,-0.0085,-0.0074,-0.0021,0.0048,-0.0323,4e-04,-0.0163,0.0012,-0.0208
"3656",2009-10-22,-0.0157,-0.0125,-0.0022,-0.0023,-0.0055,0.0017,-0.03,0.0093,0.0108,-0.0035,0.0248
"3657",2009-10-21,0.0152,0.0355,0.0288,0.0317,0.0056,-0.0082,-0.0118,0.0114,0.0275,0.0222,0.1525
"3658",2009-10-20,-0.0038,-0.0116,-0.0065,-0.0068,5e-04,0.003,0.0674,0.0031,-0.0056,-0.0129,-0.3754
"3659",2009-10-19,0.0118,0.0425,0.0138,0.0101,0.0063,-0.0035,0.0113,0.0077,0.0282,0.0165,0.4312
"3660",2009-10-16,3e-04,-0.0047,0.0122,0.0341,9e-04,0.0015,0.0667,-0.0018,0,-0.0047,0.5897
"3661",2009-10-15,-0.0275,0.0051,0.0319,0.0185,-0.0132,-9e-04,0.0104,-0.0041,-0.0226,-0.0094,-0.558
"3662",2009-10-14,0.0038,0.0179,0.0139,0.0097,-3e-04,-0.0058,-0.0331,0.007,0.0028,0.0012,0.09
"3663",2009-10-13,0.0011,-0.0219,0.012,0.0146,0.0071,-0.0016,-0.0598,0.0143,0,-0.0058,0.0481
"3664",2009-10-12,0.0073,0.0067,0.0209,0.0194,0.0085,-0.0043,0.0231,0.015,0.04,0.0308,-0.1922
"3665",2009-10-09,-0.007,-0.0209,0.0011,0.0033,-0.0073,0.0064,-0.0389,-0.0038,-0.0029,0.0256,-0.227
"3666",2009-10-08,0.018,0.0428,0.0305,0.0382,0.0114,-0.007,0.012,0.0076,0.0088,0.0212,0.0201
"3667",2009-10-07,0.0119,-0.0018,-0.0185,-0.0198,0.0045,0.0022,0.0049,0.0028,-0.0029,0.0025,-0.1521
"3668",2009-10-06,0.046,0.0211,0.0067,0.0076,0.0215,-0.0044,-0.0215,0.0133,0.0418,0.0196,-0.1327
"3669",2009-10-05,0.0188,0.017,0.0066,-4e-04,0.0134,-0.0049,0.057,7e-04,0.0185,0,0.5268
"3670",2009-10-02,-0.0128,-0.0203,-0.0123,-0.0162,0.0036,-0.0026,0.0564,-0.0053,-0.0245,-0.0288,-0.2181
"3671",2009-10-01,-0.0131,-0.0291,0.003,0.0017,-0.0085,0.0072,-0.0775,2e-04,-0.006,-0.0067,-0.1643
"3672",2009-09-30,0.0297,0.033,0.0585,0.0547,0.015,-0.0065,-0.007,0.0029,0,0.0092,0.1861
"3673",2009-09-29,-0.001,0.0031,-0.0019,-8e-04,3e-04,0.0012,0.307,-0.0012,0.003,-0.0025,-0.003
"3674",2009-09-28,0.0084,-0.0051,0.0124,0.0066,0.0025,0.0033,-0.064,-0.0041,0.0122,-0.0058,0.2305
"3675",2009-09-25,-0.0144,0.0115,0.002,0.0045,-0.0073,-0.0013,0.0076,-0.0064,-0.0061,0.0058,0.3234
"3676",2009-09-24,-0.0364,-0.0352,-0.0447,-0.0466,-0.0153,0.0107,0.0246,0.0063,0.0153,-8e-04,0.4197
"3677",2009-09-23,-0.012,-0.0198,-0.0361,-0.036,-0.0011,-7e-04,0.0695,0.0046,0.0093,-0.0025,-0.5934
"3678",2009-09-22,0.0139,0.0211,0.0264,0.0268,0.0105,-0.0084,0.0092,-0.0049,0.0252,0.0075,0.3029
"3679",2009-09-21,-0.0108,0.0076,-0.0323,-0.0369,-0.0053,0.0043,-0.0535,-0.0069,0,-0.0224,0.626
"3680",2009-09-18,-0.0116,-0.0384,-0.0059,-0.0032,-0.0032,0.0031,0.0925,0.0022,-0.0283,-0.0098,1.0075
"3681",2009-09-17,-0.0095,-0.0138,-6e-04,-0.0017,-0.0066,-6e-04,-0.0803,0.0132,-0.0185,8e-04,-0.2751
"3682",2009-09-16,0.0253,0.0324,0.0223,0.0641,0.0138,-0.004,0.1325,0.0048,-0.03,-0.0185,-0.0941
"3683",2009-09-15,0.0227,0.0145,0.0301,-0.0013,0.0052,7e-04,0.007,0.0163,0.0641,0.0398,0.255
"3684",2009-09-14,-0.0046,-0.015,-0.0062,-0.0037,-0.0053,0.0012,0.1139,9e-04,-0.0094,0.005,0.2507
"3685",2009-09-11,0.0018,-0.0105,-0.0368,-0.0311,0.0096,-0.0025,-0.0909,0.0088,0.0094,-0.0239,-0.156
"3686",2009-09-10,0.0121,-0.0164,0.0088,4e-04,-3e-04,-0.0035,0.1509,0.0018,0.0159,-0.0016,0.4501
"3687",2009-09-09,-0.0018,-0.0108,0.003,0.0059,-0.0027,-0.0031,0.0078,-0.0039,0.0064,-0.0073,-0.3819
"3688",2009-09-04,-3e-04,7e-04,9e-04,-0.0045,-0.001,-0.0045,0.0877,-0.0041,-0.0256,-0.0146,0.5601
"3689",2009-09-03,0.0602,0.0138,-0.0013,-0.008,0.0196,0.0011,-0.0762,-0.0037,-0.0094,-0.0281,-0.3498
"3690",2009-09-02,0.0203,0.0027,0,-0.001,0.023,-0.0047,-0.0376,0.0055,0.0189,0,0.2831
"3691",2009-09-01,0.0092,-0.0032,-0.0273,-0.0276,0.0031,0.0075,-0.0524,-0.0035,-0.0375,-0.0492,-0.173
"3692",2009-08-31,0.0073,-0.0418,-0.0382,-0.0431,-0.0055,-0.0021,-0.0185,0.0023,0.0123,-0.0394,-0.0909
"3693",2009-08-28,0.0418,0.0305,0.0034,0.0039,0.0121,0.0042,0.0668,-0.0084,-0.0062,0.0119,0.6942
"3694",2009-08-27,-0.0025,-0.0026,0.0148,0.012,0.0016,-0.0084,-0.023,-0.0028,0.0062,0.0098,-0.8017
"3695",2009-08-26,-0.0038,9e-04,-0.0086,-0.0024,-2e-04,0.0054,0.0097,0.0031,0,-0.0033,0.0485
"3696",2009-08-25,0.0081,-0.0199,-0.0312,-0.0329,0.0024,-4e-04,-0.014,4e-04,-0.0245,-0.0011,-0.068
"3697",2009-08-24,0.0022,0.0123,0.0065,9e-04,-0.0115,0.0029,0.0424,0.0043,0.0245,0.0266,0.1969
"3698",2009-08-21,0.0205,0.051,0.0186,0.0117,0.0138,-0.0045,-0.0479,-0.0039,0.0062,0.017,-0.4868
"3699",2009-08-20,4e-04,-0.0062,0.0017,-0.0169,-0.0033,-0.0012,-0.0558,-0.0074,0,0.0011,-0.2473
"3700",2009-08-19,-0.0061,-0.0013,0.0467,0.0307,0.006,-0.0062,0.0074,-0.0033,0.0126,0.0069,0.632
"3701",2009-08-18,-0.0011,-0.0034,0.0366,0.0259,0.0036,-0.0046,-0.0212,-0.0092,0,0.0081,-0.5298
"3702",2009-08-17,-0.0507,-0.0231,-0.0113,-0.0258,-0.0136,0.005,-0.0232,-0.006,-0.0126,-0.0297,0.5843
"3703",2009-08-14,-0.0177,-0.0267,-0.0427,-0.0146,-0.0082,0.0054,-0.0294,-8e-04,-0.0124,-0.0364,0.4529
"3704",2009-08-13,0.0276,0.0322,0.0051,0.0081,0.0042,-0.0041,-0.0411,-0.0129,-0.0153,-0.0204,-0.8837
"3705",2009-08-12,0.0167,0.0314,0.0102,0.0059,0.0052,-0.0049,-0.0175,-0.0024,0.0122,-0.0528,0.2756
"3706",2009-08-11,-7e-04,-0.0123,-0.0163,-0.0141,7e-04,-0.0013,-0.0275,-0.0077,0.0062,0.0342,0.1221
"3707",2009-08-10,-0.0213,-0.0052,-0.0047,-0.0012,-0.0131,0.0035,-0.009,-0.0027,0.0093,-0.0213,0.2045
"3708",2009-08-07,0.0016,0.0123,-0.014,-0.0166,-0.0035,0.0122,-0.0184,-0.0088,-0.0247,0.0082,0.4805
"3709",2009-08-06,-0.0078,-0.0213,-4e-04,-0.009,-0.0035,0.0071,-0.074,-0.0213,-0.0271,-0.0034,-0.2374
"3710",2009-08-05,0.0044,0.0061,0.0077,0.0166,-0.0035,-0.0035,0.0102,-0.0105,-0.0176,0.0076,0.0102
"3711",2009-08-04,0.0311,0.0208,-0.0022,0.0099,0.0114,0.0017,-0.0074,-0.0017,-0.0087,0.0153,-0.1816
"3712",2009-08-03,0.0224,0.0446,0.0307,0.0258,0.0031,-0.0089,0.1035,0.0052,0.0443,0.0327,0.9123
"3713",2009-07-31,0.0337,0.0228,0.0375,0.0227,0.0197,-0.012,-0.024,0.0065,0.0122,0,-0.0638
"3714",2009-07-30,0.0171,0.0357,0.0567,0.0538,0.0109,-0.0048,0.1077,-0.0048,0.0248,0.0558,-0.477
"3715",2009-07-29,-0.0351,-0.0171,-0.0577,-0.0479,-0.0127,0.0099,-0.0441,-0.0046,0,0.0054,-0.0515
"3716",2009-07-28,-0.0179,-0.0096,-0.0168,-0.0131,-0.0151,0.0031,-0.0191,0.0017,-0.0031,0.0296,0.2922
"3717",2009-07-27,0.0083,0.0091,0.0048,0.007,4e-04,-0.0018,-0.0246,0.0021,0.0157,0.0016,0.1642
"3718",2009-07-24,0.0076,-8e-04,0.0133,0.0155,-0.0018,-9e-04,0.0408,-0.0051,-0.0251,-0.0016,0.4117
"3719",2009-07-23,0.0051,-6e-04,0.0269,0.0304,0.0016,0.0014,-0.0641,2e-04,0.0411,0.0079,0.1966
"3720",2009-07-22,0.0165,0.0304,0.0105,0.0051,0.0068,-0.0029,0.0238,-0.009,-0.0064,0.0024,0.1362
"3721",2009-07-21,-0.0108,-0.0073,0.0116,0.0065,-0.002,5e-04,0.0043,-0.008,-0.0346,-0.0174,-0.0016
"3722",2009-07-20,0.0166,0.019,0.0066,0.0162,0.0121,-0.0057,0.0055,-0.0035,0.0031,0.0231,0.0536
"3723",2009-07-17,0.0127,0.014,0.0248,0.0419,0.0022,0.0017,3e-04,0.0056,0.0125,0.0302,0.755
"3724",2009-07-16,0.002,-0.001,0.0078,-0.0054,-0.0043,-0.0011,0.1173,0.006,-0.0279,-0.039,-0.3129
"3725",2009-07-15,0.0275,0.0405,0.0339,0.0366,0.018,-0.0113,-0.0426,0.006,-0.0122,-0.0119,-0.1853
"3726",2009-07-14,0.0055,0.0342,-0.0028,0.0028,3e-04,9e-04,0.0509,-0.0068,0.0152,0.0159,-0.0865
"3727",2009-07-13,0.0111,0.0052,-0.0033,0.0028,0.011,-0.0016,-0.0326,0.0146,0.0217,-0.0261,0.5728
"3728",2009-07-10,-0.0224,-0.0116,-0.0086,-0.0095,-0.004,0.0047,-0.0103,-0.0063,0,-0.0031,-0.203
"3729",2009-07-09,0.0065,0.0364,0.0045,0.0111,0.0076,-0.0118,0.0164,0.0028,-0.0248,0.0268,0.1164
"3730",2009-07-08,-0.0278,-0.0299,-0.0443,-0.0443,-0.0213,0.0017,-0.0222,0,0.0092,-0.0353,-0.3044
"3731",2009-07-07,-0.0014,-0.0164,-0.0175,-0.0128,0.0052,0.0021,-0.0166,-0.0055,-0.0092,-0.0569,-0.0118
"3732",2009-07-02,-0.0256,-0.0107,-0.0372,-0.0311,-0.0109,0.0063,-0.0474,-0.0076,-0.0061,-0.0084,-0.2828
"3733",2009-07-01,0.0118,0.0257,-0.0083,-0.0074,0.015,-0.0068,-0.0104,-0.0081,0.0153,0.0289,-0.3875
"3734",2009-06-30,-0.0268,-0.0232,-0.0224,-0.0238,-0.0141,0.0039,-0.0276,-0.0114,-0.0655,0.0079,0.5953
"3735",2009-06-29,-0.0128,0.0102,0.0337,0.03,-3e-04,1e-04,-0.0013,-0.0107,-0.0143,0.0058,0.0455
"3736",2009-06-26,0.0108,-0.003,-0.0152,-0.0123,0.0016,-0.0072,0.0273,-0.0048,0.0057,0.0044,-0.1893
"3737",2009-06-25,0.0068,0.0156,0.0227,0.0212,0.0055,-0.0023,0.0221,-0.0057,-0.0057,0.008,0.1526
"3738",2009-06-24,0.0047,0.0313,-0.0082,-0.0068,0.0109,0.0088,-0.0304,-0.0056,-0.0057,0.0066,-0.0664
"3739",2009-06-23,0.0102,0.0313,0.0345,0.0272,0.0036,-0.0119,-0.0137,-5e-04,0.0142,0.0293,-0.0564
"3740",2009-06-22,-0.0349,-0.0525,-0.0377,-0.0319,-0.0162,0.0063,-0.0246,-0.0095,-0.0338,-0.0189,0.0803
"3741",2009-06-19,-0.0028,-0.0088,-0.0255,-0.0263,0.0017,-0.0047,-0.0149,-0.0044,-0.0055,-0.0295,-0.3617
"3742",2009-06-18,-0.0028,0.0055,0.0048,0.003,-0.0015,0.0054,-0.0376,-0.006,-0.011,0.0073,0.6146
"3743",2009-06-17,0.0106,0.0013,0.0079,0.0087,0.0041,-0.0068,0.03,-0.0036,0.0082,0.0044,-0.5478
"3744",2009-06-16,0.0071,-0.0129,-0.0021,0.0115,0.0051,0.0033,-0.0127,-0.0069,0,0.0037,0.0357
"3745",2009-06-15,-0.0568,-0.037,-0.0197,-0.0209,-0.014,0.0086,0.0843,-0.0103,-0.0404,-0.0433,0.6106
"3746",2009-06-12,-0.0399,-0.0292,-0.0088,-0.0121,-0.0221,0.0094,-0.0193,-0.0139,-0.0312,-0.0203,-0.2349
"3747",2009-06-11,0.0176,0.0329,0.0189,0.014,0.0076,-0.0113,0.0607,0.0017,0.0077,0.0139,0.5732
"3748",2009-06-10,0.0056,4e-04,0.0189,0.0169,0,0.0065,-0.0062,-0.011,-0.0128,0.0014,-0.2329
"3749",2009-06-09,0.0124,0.0496,0.0282,0.0256,0.0023,-0.0141,0,0.0052,0.018,0.007,-0.2325
"3750",2009-06-08,-0.0281,-0.0135,-0.0051,-0.0067,-0.0105,0.003,-0.0354,-0.0203,-0.0154,0.005,0.2907
"3751",2009-06-05,-0.0319,-0.0072,-0.0054,-0.0054,-0.0201,0.0161,0.0152,-0.0104,-0.0076,-0.0028,0.3546
"3752",2009-06-04,0.0382,0.0404,0.0407,0.043,0.0173,-0.0011,0.0117,0.0113,0.0335,0.0383,-0.0762
"3753",2009-06-03,-0.0404,-0.0367,-0.0354,-0.0336,-0.0191,0.0136,-0.0859,-0.0357,-0.0309,-0.0204,-0.2927
"3754",2009-06-02,0.014,-0.009,-4e-04,0.0029,0.0045,-0.0087,-0.0304,-2e-04,0.0076,-0.0086,0.2536
"3755",2009-06-01,0.008,0.0559,0.0342,0.0374,-3e-04,-0.0034,0.108,0.019,0.0207,0.0283,-0.2309
"3756",2009-05-29,0.0297,0.0276,0.0189,0.0175,0.0178,-0.0133,-0.0308,0.0017,0.0158,0.0052,-0.1411
"3757",2009-05-28,0.0198,0.0092,0.0257,0.0302,0.0104,0.0011,0.1184,0.0032,0.0053,-0.0074,-0.174
"3758",2009-05-27,0.0182,-0.0093,0.016,0.0206,0,0.0026,3e-04,0.0145,-0.0027,0.0022,-0.0536
"3759",2009-05-22,0.0173,0.0227,0.0102,0.0142,0.0081,-0.0073,-0.0244,0.0142,0.008,-0.0096,-0.3063
"3760",2009-05-21,0.0116,-0.0263,-0.016,-0.0109,0.0147,-0.0054,-0.0924,-5e-04,-0.0027,0.003,0.1789
"3761",2009-05-20,0.011,0.0179,0.0401,0.0283,0.0115,-0.0119,0.0143,0.0094,0,0.0052,-0.4296
"3762",2009-05-19,0.0213,-0.0012,0.0105,0.0077,0.0054,-0.0085,-0.0544,0.0028,0.0107,0.0105,-0.0825
"3763",2009-05-18,-0.0128,0.027,0.0477,0.0445,-0.0103,-0.0048,0.01,0.0075,0.0081,0.0129,0.847
"3764",2009-05-15,-0.0021,-0.0047,-0.0389,-0.0125,0.0031,0.0095,-0.0452,-0.0111,-0.0241,-0.0136,-0.4961
"3765",2009-05-14,0.0014,-0.002,0.0103,-0.0113,0.0027,-0.0031,-0.0095,0.0045,0.008,0.0159,0.2717
"3766",2009-05-13,-0.0137,-0.0264,-0.0141,-0.0104,0.0022,0.0025,-0.0261,0.0043,0.008,0.0092,-0.4067
"3767",2009-05-12,0.0219,-0.0012,0.006,0.008,0.0114,-0.0045,0.0342,0.004,0.0108,8e-04,-0.2332
"3768",2009-05-11,-0.0032,-0.0266,-0.0022,-0.0114,-0.0015,0.0019,-0.0021,-0.0026,0.0027,0.0054,1.1146
"3769",2009-05-08,-0.0053,-0.0088,0.0339,0.0296,-7e-04,-0.0174,0.0564,0.0128,0.022,0.0094,0.0423
"3770",2009-05-07,0.0233,-0.0103,0.0066,0.0057,0.0049,0.002,0.0499,0.0072,0.0112,-0.0132,-0.4195
"3771",2009-05-06,0.0216,0.0502,0.0464,0.0375,0.0074,-0.0042,0.0752,0.003,0.0056,0.0109,-0.065
"3772",2009-05-05,0.0234,-0.0287,-0.0116,-0.0084,0.0023,0.0021,-0.0295,0.0057,0.0057,-0.0023,0.2668
"3773",2009-05-04,0.049,0.0205,0.0239,0.0327,0.0158,-0.007,0.0505,0.0071,-0.0225,0.0118,0.4125
"3774",2009-05-01,0.0142,0.0261,0.0407,0.0404,-0.0034,-8e-04,0.0513,0.016,0.0225,0.0321,-0.3644
"3775",2009-04-30,-0.0352,0.0212,0.0029,4e-04,-0.0103,0.0014,-0.0088,0.0055,0.0143,0.0289,0.0982
"3776",2009-04-29,0.0302,0.0456,0.021,0.0158,0.0077,-0.0079,0.0247,0.0109,0.0443,0.0384,-0.2153
"3777",2009-04-28,-0.0428,-0.035,-0.0044,-0.0066,-0.0161,-0.0069,0.0209,0.0043,0.003,-0.013,-0.1888
"3778",2009-04-27,0.0027,-0.0314,-0.0274,-0.0261,-0.0065,0.0118,-0.0133,-0.0373,-0.012,-0.033,0.5735
"3779",2009-04-24,0.0129,0.0294,0.0389,0.0311,0.0083,-0.0097,-0.0329,0.0026,-0.0089,0.005,-0.3788
"3780",2009-04-23,0.0366,-0.0328,0.0158,0.006,0.0158,-0.0084,-0.0348,0.012,0.018,-0.0116,-0.0391
"3781",2009-04-22,0.0203,-0.0108,0.0503,-2e-04,0.0111,-0.0047,0.006,0.0137,0,0.005,0.0084
"3782",2009-04-21,-0.0037,-0.0097,0.0137,-8e-04,-0.0054,-0.001,-0.0082,0.0043,0.0152,0.0184,-0.2397
"3783",2009-04-20,0.0267,-0.0421,-0.0884,-0.0654,0.0226,0.0079,-0.0507,-0.0106,-0.0122,-0.0292,2.0637
"3784",2009-04-17,-0.0379,0.0099,0.007,0.0055,-0.0135,0.0093,0.0361,-2e-04,-0.024,-0.0057,-0.3438
"3785",2009-04-16,-0.0426,-0.0134,0.0148,0.0245,-0.0153,0.0016,-0.0255,0.0055,0.0089,0.0265,0.1523
"3786",2009-04-15,0.0027,0.0386,-0.0032,-0.0033,0.0017,0.0051,0.0011,-0.0061,-0.0236,-8e-04,-0.6534
"3787",2009-04-14,-2e-04,-0.0049,-0.0128,-0.0035,-0.0042,-1e-04,0.0168,-0.0048,0.0147,0.0135,0.4308
"3788",2009-04-13,0.0355,0.0265,-0.0419,-0.0355,0.0142,-0.0133,0.005,-0.0014,0,0.0072,0.3383
"3789",2009-04-09,-8e-04,0.0359,0.0579,0.0479,-0.0029,0.0043,-0.0055,-0.0085,-0.0176,0,0.4592
"3790",2009-04-08,0.0106,0.0045,0.0047,0.0072,0.0029,5e-04,0.0191,1e-04,0,0.0165,-0.155
"3791",2009-04-07,0.0083,0.0171,-0.0372,-0.0195,0.012,0.0069,-0.0456,-0.0136,-0.0144,-0.0044,-0.3975
"3792",2009-04-06,-0.0491,-0.0214,-0.0278,-0.023,-0.0273,0.0061,-0.0182,-0.0071,0.0144,-0.0026,0.8233
"3793",2009-04-03,-0.0223,0.0591,-0.0025,0.0136,-0.0128,-0.0039,0.005,0.0141,0.0058,0.0176,-0.1987
"3794",2009-04-02,0.0039,0.0224,0.0878,0.089,-0.0203,-0.0124,0.0235,0.0174,0.0147,0.0251,0.2156
"3795",2009-04-01,-8e-04,0.0019,-0.0256,-0.016,0.0029,8e-04,-0.0215,0.0032,-0.0235,-0.0018,0.019
"3796",2009-03-31,-0.0037,0.0443,0.0258,0.0258,0.008,-0.0047,0.0099,0.0167,0.0384,0.0445,0.0424
"3797",2009-03-30,-0.0173,-0.0357,-0.0758,-0.0768,-0.006,0.0084,0.0297,0.0043,0,-0.0141,0.3491
"3798",2009-03-27,-0.0262,-0.0102,-0.0361,-0.0277,-0.0179,0.0115,-0.0801,-0.009,-0.012,-0.0322,0.0262
"3799",2009-03-26,0.0136,0.0288,0.0298,0.033,0.0045,0.0037,-0.0882,0.0019,0.012,-0.0081,-0.1662
